season,episode,character,sentence
3,20,MAN,"Come on! Dammit, push!"
3,20,WOMAN,Something's wrong! I can't...oh...
3,20,MAN,"Emily! You can do this! Now push, come on! Come on, baby. You can do it, now come on."
3,20,MAN,"Come on, there you go. Come on."
3,20,MAN,It's a boy! You did it.
3,20,EMILY,It hurts.
3,20,MAN,Oh...
3,20,EMILY,"Roger, it hurts."
3,20,ROGER,"Emily, no one knows we're out here. We gotta get back, okay, honey? Can you hold on to the baby? Emily! Can you hold the baby? Hold him tight."
3,20,ROGER,Help. Help! Help!
3,20,ROGER,"Oh my God, help me."
3,20,MALE DRIVER,"Hey, what happened, man?"
3,20,ROGER,We were hiking. She went into labor and she wasn't due yet. She's bleeding.
3,20,MALE DRIVER,"Okay, okay, look, we'll put her in the car, okay? Let me get you to the hospital."
3,20,ROGER,"Oh, okay, okay, honey."
3,20,MALE DRIVER,"Okay, it's all right. Let's keep her warm, all right? How's the baby?"
3,20,ROGER,"Fine, I guess—I don't know."
3,20,EMILY,Roger? Roger.
3,20,ROGER,I'm right here.
3,20,EMILY,Call him Benjamin.
3,20,ROGER,"Stay with me. Stay with me. Emily! Emily! Emily! Oh God, no!"
3,20,RICHARD,What you got there?
3,20,BEN,"It's a birthday present. Mine just happens to be today. You do remember birthdays, don't you Richard?"
3,20,RICHARD,So do you want me to bring the tape back to Juliet?
3,20,BEN,What?
3,20,RICHARD,"The tape with your instructions for Juliet, do you want me to bring it back to the medical station?"
3,20,BEN,"I recorded it yesterday, before we left. I thought you already took it!"
3,20,RICHARD,No.
3,20,BEN,Where's Tom? Tom! Have you seen my recorder?
3,20,LOCKE,"You said that if I killed my father, you'd tell me everything I wanted to know about the Island."
3,20,LOCKE,So why don't you start at the beginning?
3,20,BEN,"I know I promised to tell you everything, John, and I wish it was as simple as me taking out a dusty old book and opening it up."
3,20,BEN,But it's not that simple.
3,20,LOCKE,How about you just tell me?
3,20,BEN,"You probably think I'm the leader of this little community, but that's not entirely true. We all answer to someone, John."
3,20,LOCKE,And whom might that be?
3,20,BEN,His name is Jacob.
3,20,LOCKE,"Okay, then. Take me to Jacob."
3,20,BEN,I can't do that.
3,20,BEN,Where are you going?
3,20,LOCKE,"Hell, Ben, if you don't wanna take me, maybe someone else will. I'll just go and ask Richard..."
3,20,BEN,Why would Richard take you? He doesn't know where Jacob is. He doesn't talk to Jacob...
3,20,LOCKE,"Well, who talks to him?"
3,20,BEN,I do.
3,20,LOCKE,So you're the only one who talks to him?
3,20,BEN,That's right!
3,20,LOCKE,And no one else knows where he is?
3,20,BEN,"I was born here on this Island. I'm one of the last that was. Most of these people you see—I brought them here. So Jacob talks to me, John. He tells me what to do, trusts me."
3,20,LOCKE,And no one else has ever seen him?
3,20,BEN,That's right.
3,20,LOCKE,"How convenient. You know what I think, Ben? I think there is no Jacob. I think your people are idiots if they believe you take orders from someone else. You are the man behind the curtain, the Wizard of Oz. And you're a liar."
3,20,BEN,"And what might you base that theory on, John?"
3,20,LOCKE,"Because if you were telling the truth, your hand wouldn't be shaking."
3,20,WOMAN,Namaste!
3,20,ROGER,Thanks.
3,20,WOMAN,Namaste!
3,20,MALE DRIVER,"Hey, welcome to the Island, man! Namaste."
3,20,ROGER,"Namaste, yeah!"
3,20,MALE DRIVER,"So, what do ya think?"
3,20,ROGER,"Wow, this is...some place. Thanks again for the opportunity, Mr. Goodspeed."
3,20,MR. GOODSPEED,Horace! Please.
3,20,ROGER,Horace.
3,20,HORACE,And this must be Ben.
3,20,ROGER,Yeah. Mr. Goodspeed was there the day you were born.
3,20,HORACE,"Yes, I was."
3,20,ROGER,"He's doing us a big favor here. Gave your old man a job. Ah, he don't say much."
3,20,HORACE,"That's okay. I bet he will when he has something to say. Right, Ben? Hey, you hungry, kiddo? Huh, huh? Great. Well, I'll tell you what. After you're done processing, we'll have some lunch. How's that sound?"
3,20,ROGER,"Yeah, thank you."
3,20,HORACE,You're gonna love it here.
3,20,MARVIN,"Welcome to the Island. For your own comfort and safety, we ask that you stay within the confines of your new living quarters. Our Barracks are surrounded by a high frequency sonar fence, to protect us from the Island's abundant and diverse wildlife. You are now a member of the DHARMA Initiative..."
3,20,ROGER,What kind of wildlife you think this fence is protecting us from?
3,20,MAN,Roger Linus? Roger Linus?
3,20,ROGER,Yeah.
3,20,MARVIN,"...Every morning you will be given a new code which will allow you to cross outside the fences if you so desire... there are properties on this Island that exist nowhere else on Earth. Our mission is to study these properties for the betterment of mankind and advancement of world peace. Most of you will be working on the mainland. Should you be assigned zoological studies, the Pala Ferry will carry you to and from the Hydra 3 times a day..."
3,20,GIRL,"Hey. You're new, huh?"
3,20,GIRL,I'm Annie. Want one?
3,20,ANNIE,We can have as many as we want.
3,20,ROGER,Work man? What is this? Work man? I'm a janitor?!
3,20,OPAL,"I'm sorry, Mr. Linus."
3,20,ROGER,"Goodspeed told me you people were doing experiments, changing the world. I didn't come here to clean up after ya!"
3,20,OPAL,"Look, if anything else opens up, you can feel free to apply for it."
3,20,ROGER,Come on.
3,20,CHARLIE,I think he'll grow out of it.
3,20,CLAIRE,You don't think it's too big?
3,20,HURLEY,"Dude, you know what I'm saying? It can't be worse than haggis."
3,20,DESMOND,"Oh I dunno, I could murder some haggis right now."
3,20,SAWYER,Hey! Sayid!
3,20,SAYID,What happened to you?
3,20,SAWYER,I was with Locke.
3,20,SAYID,"Well, where is he?"
3,20,SAWYER,He went back.
3,20,SAYID,Back where?
3,20,SAWYER,"With them. Don't ask me where the hell it is, 'cause it don't matter right now. What does matter , is this."
3,20,MIKHAIL,Where is Ben?! Where is he?!
3,20,BEN,I thought you were dead.
3,20,MIKHAIL,I'm fortunate the pylons were not set to a lethal level.
3,20,MIKHAIL,What is he doing here?
3,20,BEN,It's all right.
3,20,MIKHAIL,He's the one who tried to kill me!
3,20,BEN,"He's with us now. Where have you been, Mikhail?"
3,20,MIKHAIL,"I encountered several of his people in the jungle. They had an injured woman with them. Apparently, she had just parachuted onto the Island."
3,20,BEN,What?!
3,20,MIKHAIL,Her helo crashed into water. She says her ship is approximately 130 clicks to the west of us. She has a radio telephone.
3,20,BEN,Where is she now?
3,20,MIKHAIL,I assume they have taken her back to their camp.
3,20,BEN,We'll be visiting their camp day after tomorrow. We'll take care of it then.
3,20,MIKHAIL,Day after tomorrow? We have to go now!
3,20,LOCKE,Ben's not going anywhere with you.
3,20,MIKHAIL,Excuse me?
3,20,LOCKE,He and I are going to see Jacob.
3,20,MIKHAIL,"Please tell me this isn't true, Benjamin."
3,20,BEN,"I'm sorry, I have to deal with this now, John. Our excursion will have to wait."
3,20,MIKHAIL,Since when do you explain yourself to him? An outsider-
3,20,BEN,Tom? Richard?
3,20,LOCKE,So when do we leave?
3,20,BEN,"You know, you didn't have to beat Mikhail senseless to make your point, John."
3,20,LOCKE,"Yes, I did."
3,20,ALEX,Locke.
3,20,ALEX,I hear you're gonna go see Jacob. You're gonna need this.
3,20,LOCKE,Thanks.
3,20,ALEX,"Happy birthday, Dad."
3,20,OLIVIA,"So, once water is added to the bicarbonate, we will get our very own volcanic reaction."
3,20,OLIVIA,Yes?
3,20,ANNIE,Is that what happened to the volcano on this Island?
3,20,OLIVIA,"Exactly Annie, but that was a long time ago. Okay! Let's get ourselves an eruption."
3,20,OLIVIA,"Just add water, and...voilà. Now I know it's not lava, but—"
3,20,OLIVIA,"Okay, everyone into your positions! That's right, all together. Annie, lock the back door please!"
3,20,OLIVIA,"Ben, come on, honey, you gotta move. Ben!"
3,20,ANNIE,Come on!
3,20,ANNIE,Don't worry. It's just the Hostiles. We'll be okay.
3,20,HORACE,"Hey, man, heard you ran into a little trouble."
3,20,ROGER,"We're driving back from the Flame and we hear this huge explosion. Next thing I know, there's a siren wailing, and we're driving through the middle of a shootout."
3,20,HORACE,"Look, we're having some skirmishes with the natives."
3,20,ROGER,"What do you mean, ""natives""?"
3,20,HORACE,"Well, we're not exactly sure who they are."
3,20,ROGER,"Oh, this ain't what I signed up for!"
3,20,HORACE,"Roger, I did you a favor, man. You were having trouble finding work. And don't forget about Ben—he's getting a quality education here."
3,20,ROGER,"I don't give a damn about his education! If I'm gonna get shot at, I want hazard pay! I want another thirty grand."
3,20,HORACE,"Calm down, man."
3,20,ROGER,"And don't try to tell me you don't have it, you hear me?!"
3,20,ROGER,"All right, get the hell out of my house!"
3,20,ROGER,I thought I told you to go to bed.
3,20,SAYID,She's not here.
3,20,SAWYER,I noticed.
3,20,KATE,What are you doing?
